,id,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,mass,planet_radius,orbital_radius,orbital_period,eccentricity
4433,4433,LSPM J2116+0234 b,58.0,13.3 Earths,11.961,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7408/lspm-j21160234-b/,Neptune-like,13.3 Earths,0.331 x Jupiter,0.0876 AU,14.4 days,0.18
4434,4434,LTT 1445 A b,22.0,2.87 Earths,10.59,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7453/ltt-1445-a-b/,Super Earth,2.87 Earths,1.305 x Earth,0.03813 AU,5.4 days,< 0.11
4435,4435,LTT 1445 A c,22.0,1.54 Earths,10.59,2022,https://exoplanets.nasa.gov/exoplanet-catalog/8378/ltt-1445-a-c/,Super Earth,1.54 Earths,1.147 x Earth,0.02661 AU,3.1 days,< 0.223
4436,4436,LTT 3780 b,72.0,2.62 Earths,13.14,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7628/ltt-3780-b/,Super Earth,2.62 Earths,1.332 x Earth,0.01211 AU,0.8 days,0.0
4437,4437,LTT 3780 c,72.0,8.6 Earths,13.14,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7629/ltt-3780-c/,Super Earth,8.6 Earths,0.205 x Jupiter,0.07673 AU,12.3 days,0.06
4438,4438,LTT 9779 b,262.0,29.32 Earths,9.79,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7749/ltt-9779-b/,Neptune-like,29.32 Earths,0.421 x Jupiter,0.01679 AU,0.8 days,0.0
4439,4439,Lupus-TR-3 b,2523.0,0.81 Jupiters,19.6202,2007,https://exoplanets.nasa.gov/exoplanet-catalog/5569/lupus-tr-3-b/,Gas Giant,0.81 Jupiters,0.89 x Jupiter,0.0464 AU,3.9 days,0.0
4440,4440,MASCARA-1 b,595.0,3.7 Jupiters,8.28,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6062/mascara-1-b/,Gas Giant,3.7 Jupiters,1.5 x Jupiter,0.043 AU,2.1 days,0.0
4441,4441,MASCARA-4 b,557.0,3.1 Jupiters,8.191,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7600/mascara-4-b/,Gas Giant,3.1 Jupiters,1.53 x Jupiter,0.047 AU,2.8 days,0.0
4442,4442,MOA-2007-BLG-192L b,3262.0,3.3 Earths,,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6079/moa-2007-blg-192l-b/,Super Earth,3.3 Earths,1.63 x Earth,0.62 AU,2 years,0.0
4443,4443,MOA-2007-BLG-400L b,18920.0,0.83 Jupiters,,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6096/moa-2007-blg-400l-b/,Gas Giant,0.83 Jupiters,1.24 x Jupiter,6.5 AU,30.3 years,0.0
4444,4444,MOA-2008-BLG-310L b,25117.0,23.4 Earths,26.2,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6097/moa-2008-blg-310l-b/,Neptune-like,23.4 Earths,0.462 x Jupiter,1.1 AU,2.5 years,0.0
4445,4445,MOA-2008-BLG-379L b,10765.0,4.1 Jupiters,,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6098/moa-2008-blg-379l-b/,Gas Giant,4.1 Jupiters,1.16 x Jupiter,2.7 AU,5.9 years,0.0
4446,4446,MOA-2009-BLG-266L b,9916.0,10.4 Earths,,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6099/moa-2009-blg-266l-b/,Neptune-like,10.4 Earths,0.286 x Jupiter,3.2 AU,7.6 years,0.0
4447,4447,MOA-2009-BLG-319L b,22997.0,0.212 Jupiters,,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6100/moa-2009-blg-319l-b/,Gas Giant,0.212 Jupiters,0.86 x Jupiter,2.03 AU,4 years,0.0
4448,4448,MOA-2009-BLG-387L b,18561.0,2.6 Jupiters,,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6080/moa-2009-blg-387l-b/,Gas Giant,2.6 Jupiters,1.18 x Jupiter,1.8 AU,5.4 years,0.0
4449,4449,MOA-2010-BLG-073L b,9134.0,11 Jupiters,,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6102/moa-2010-blg-073l-b/,Gas Giant,11 Jupiters,1.11 x Jupiter,1.21 AU,3.3 years,0.0
4450,4450,MOA-2010-BLG-117L b,11417.0,0.54 Jupiters,24.3,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6279/moa-2010-blg-117l-b/,Gas Giant,0.54 Jupiters,1.27 x Jupiter,2.42 AU,4.9 years,0.0
4451,4451,MOA-2010-BLG-328L b,2642.0,9.2 Earths,18.66,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6086/moa-2010-blg-328l-b/,Neptune-like,9.2 Earths,0.266 x Jupiter,0.92 AU,2.7 years,0.0
4452,4452,MOA-2010-BLG-353L b,20975.0,0.27 Jupiters,,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6119/moa-2010-blg-353l-b/,Gas Giant,0.27 Jupiters,0.994 x Jupiter,1.72 AU,5.3 years,0.0
4453,4453,MOA-2010-BLG-477L b,7503.0,1.5 Jupiters,,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6101/moa-2010-blg-477l-b/,Gas Giant,1.5 Jupiters,1.21 x Jupiter,2.0 AU,3.5 years,0.0
4454,4454,MOA-2011-BLG-028L b,24074.0,30 Earths,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6077/moa-2011-blg-028l-b/,Neptune-like,30 Earths,0.535 x Jupiter,4.14 AU,9.7 years,0.0
4455,4455,MOA-2011-BLG-262L b,23486.0,17 Earths,,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6087/moa-2011-blg-262l-b/,Neptune-like,17 Earths,0.383 x Jupiter,0.95 AU,2.8 years,0.0
4456,4456,MOA-2011-BLG-291L b,14353.0,18 Earths,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6425/moa-2011-blg-291l-b/,Neptune-like,18 Earths,0.396 x Jupiter,0.69 AU,1.5 years,0.0
4457,4457,MOA-2011-BLG-293L b,25183.0,4.8 Jupiters,,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6103/moa-2011-blg-293l-b/,Gas Giant,4.8 Jupiters,1.15 x Jupiter,1.1 AU,1.5 years,0.0
4458,4458,MOA-2011-BLG-322L b,24661.0,11.6 Jupiters,,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6104/moa-2011-blg-322l-b/,Gas Giant,11.6 Jupiters,1.11 x Jupiter,4.3 AU,14.3 years,0.0
4459,4459,MOA-2012-BLG-006L b,17289.0,8.4 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3533/moa-2012-blg-006l-b/,Gas Giant,8.4 Jupiters,1.12 x Jupiter,10.2 AU,46.6 years,0.0
4460,4460,MOA-2012-BLG-505L b,23519.0,6.7 Earths,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3517/moa-2012-blg-505l-b/,Neptune-like,6.7 Earths,0.221 x Jupiter,0.9 AU,2.7 years,0.0
4461,4461,MOA-2013-BLG-220L b,21921.0,2.74 Jupiters,,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7782/moa-2013-blg-220l-b/,Gas Giant,2.74 Jupiters,1.18 x Jupiter,3.03 AU,5.6 years,0.0
4462,4462,MOA-2013-BLG-605L b,2773.0,3.24 Earths,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6108/moa-2013-blg-605l-b/,Super Earth,3.24 Earths,1.62 x Earth,0.93 AU,6.3 years,0.0
4463,4463,MOA-2015-BLG-337L b,23160.0,33.7 Earths,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6413/moa-2015-blg-337l-b/,Neptune-like,33.7 Earths,0.572 x Jupiter,0.24 AU,429.4 days,0.0
4464,4464,MOA-2016-BLG-227L b,21203.0,2.8 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6091/moa-2016-blg-227l-b/,Gas Giant,2.8 Jupiters,1.18 x Jupiter,1.39 AU,3 years,0.0
4465,4465,MOA-2016-BLG-319L b,22182.0,0.62 Jupiters,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6416/moa-2016-blg-319l-b/,Gas Giant,0.62 Jupiters,1.26 x Jupiter,0.95 AU,2.4 years,0.0
4466,4466,MOA-bin-1L b,16636.0,3.7 Jupiters,22.59,2012,https://exoplanets.nasa.gov/exoplanet-catalog/5021/moa-bin-1l-b/,Gas Giant,3.7 Jupiters,1.16 x Jupiter,8.3 AU,27.6 years,0.0
4467,4467,MOA-bin-29 b,23225.0,0.6 Jupiters,44.61,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7523/moa-bin-29-b/,Gas Giant,0.6 Jupiters,1.26 x Jupiter,0.48 AU,1.9 years,0.0
4468,4468,Mu Leonis b,106.0,2.4 Jupiters,3.86648,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7049/mu-leonis-b/,Gas Giant,2.4 Jupiters,1.18 x Jupiter,1.1 AU,357.8 days,0.09
4469,4469,MXB 1658-298 b,,23.7 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7333/mxb-1658-298-b/,Gas Giant,23.7 Jupiters,1.07 x Jupiter,1.613 AU,2.1 years,0.0
4470,4470,NGC 2682 Sand 364 b,2666.0,6.69 Jupiters,9.616,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7131/ngc-2682-sand-364-b/,Gas Giant,6.69 Jupiters,1.13 x Jupiter,0.53 AU,121.7 days,0.35
4471,4471,NGC 2682 Sand 978 b,2681.0,2.18 Jupiters,9.814,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7205/ngc-2682-sand-978-b/,Gas Giant,2.18 Jupiters,1.19 x Jupiter,Unknown,1.4 years,0.16
4472,4472,NGC 2682 YBP 1194 b,2847.0,0.32 Jupiters,14.569,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7129/ngc-2682-ybp-1194-b/,Gas Giant,0.32 Jupiters,1.1 x Jupiter,Unknown,7 days,0.3
4473,4473,NGC 2682 YBP 1514 b,2982.0,0.4 Jupiters,14.684,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7130/ngc-2682-ybp-1514-b/,Gas Giant,0.4 Jupiters,1.25 x Jupiter,Unknown,5.1 days,0.28
4474,4474,NGC 2682 YBP 401 b,2710.0,0.46 Jupiters,13.699,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7174/ngc-2682-ybp-401-b/,Gas Giant,0.46 Jupiters,1.27 x Jupiter,Unknown,4.1 days,0.15
4475,4475,NGTS-10 b,1059.0,2.162 Jupiters,14.506,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7604/ngts-10-b/,Gas Giant,2.162 Jupiters,1.205 x Jupiter,0.0143 AU,0.8 days,0.0
4476,4476,NGTS-11 b,621.0,0.344 Jupiters,12.456,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7640/ngts-11-b/,Gas Giant,0.344 Jupiters,0.817 x Jupiter,0.201 AU,35.5 days,0.13
4477,4477,NGTS-12 b,1456.0,0.208 Jupiters,12.382,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7762/ngts-12-b/,Gas Giant,0.208 Jupiters,1.048 x Jupiter,0.0757 AU,7.5 days,0.0
4478,4478,NGTS-13 b,2112.0,4.84 Jupiters,12.744,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7813/ngts-13-b/,Gas Giant,4.84 Jupiters,1.142 x Jupiter,0.0549 AU,4.1 days,0.09
4479,4479,NGTS-14 A b,1051.0,29.24036 Earths,13.268,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7832/ngts-14-a-b/,Neptune-like,29.24036 Earths,0.444 x Jupiter,0.0403 AU,3.5 days,0.0
4480,4480,NGTS-15 b,2566.0,0.751 Jupiters,14.669,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7853/ngts-15-b/,Gas Giant,0.751 Jupiters,1.1 x Jupiter,0.0441 AU,3.3 days,0.0
4481,4481,NGTS-16 b,2930.0,0.667 Jupiters,14.529,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7852/ngts-16-b/,Gas Giant,0.667 Jupiters,1.3 x Jupiter,0.0523 AU,4.8 days,0.0
4482,4482,NGTS-17 b,3393.0,0.764 Jupiters,14.412,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7854/ngts-17-b/,Gas Giant,0.764 Jupiters,1.24 x Jupiter,0.0391 AU,3.2 days,0.0
4483,4483,NGTS-18 b,3576.0,0.409 Jupiters,14.588,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7856/ngts-18-b/,Gas Giant,0.409 Jupiters,1.21 x Jupiter,0.0448 AU,3.1 days,0.0
4484,4484,NGTS-1 b,712.0,0.812 Jupiters,15.667,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6067/ngts-1-b/,Gas Giant,0.812 Jupiters,1.33 x Jupiter,0.0326 AU,2.6 days,0.02
4485,4485,NGTS-2 b,1163.0,0.74 Jupiters,10.789,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6399/ngts-2-b/,Gas Giant,0.74 Jupiters,1.595 x Jupiter,0.063 AU,4.5 days,0.0
4486,4486,NGTS-3 A b,2427.0,2.38 Jupiters,14.669,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7277/ngts-3-a-b/,Gas Giant,2.38 Jupiters,1.48 x Jupiter,0.023 AU,1.7 days,0.0
4487,4487,NGTS-4 b,915.0,20.6 Earths,13.138,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7385/ngts-4-b/,Neptune-like,20.6 Earths,0.284 x Jupiter,0.019 AU,1.3 days,0.0
4488,4488,NGTS-5 b,1001.0,0.229 Jupiters,13.789,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7370/ngts-5-b/,Gas Giant,0.229 Jupiters,1.136 x Jupiter,0.0382 AU,3.4 days,0.0
4489,4489,NGTS-6 b,1006.0,1.339 Jupiters,14.237,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7474/ngts-6-b/,Gas Giant,1.339 Jupiters,1.326 x Jupiter,0.01677 AU,0.9 days,0.0
4490,4490,NGTS-8 b,1399.0,0.93 Jupiters,13.69,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7529/ngts-8-b/,Gas Giant,0.93 Jupiters,1.09 x Jupiter,0.035 AU,2.5 days,0.01
4491,4491,NGTS-9 b,1987.0,2.9 Jupiters,12.868,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7530/ngts-9-b/,Gas Giant,2.9 Jupiters,1.07 x Jupiter,0.058 AU,4.4 days,0.06
4492,4492,NN Serpentis c,1683.0,7.33 Jupiters,16.943,2010,https://exoplanets.nasa.gov/exoplanet-catalog/7032/nn-serpentis-c/,Gas Giant,7.33 Jupiters,1.13 x Jupiter,5.35 AU,15.3 years,0.08
4493,4493,NN Serpentis d,1683.0,2.3 Jupiters,16.943,2010,https://exoplanets.nasa.gov/exoplanet-catalog/7033/nn-serpentis-d/,Gas Giant,2.3 Jupiters,1.19 x Jupiter,3.43 AU,7.9 years,0.19
4494,4494,NSVS 14256825 b,2678.0,14.15 Jupiters,13.296,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7409/nsvs-14256825-b/,Gas Giant,14.15 Jupiters,1.1 x Jupiter,3.12 AU,8.8 years,0.12
4495,4495,Nu Ophiuchi b,151.0,22.206 Jupiters,3.31216,2012,https://exoplanets.nasa.gov/exoplanet-catalog/7050/nu-ophiuchi-b/,Gas Giant,22.206 Jupiters,1.07 x Jupiter,1.79 AU,1.5 years,0.12
4496,4496,Nu Ophiuchi c,151.0,24.662 Jupiters,3.31216,2012,https://exoplanets.nasa.gov/exoplanet-catalog/7051/nu-ophiuchi-c/,Gas Giant,24.662 Jupiters,1.07 x Jupiter,5.931 AU,8.7 years,0.18
4497,4497,NY Virginis b,1775.0,2.3 Jupiters,13.496,2011,https://exoplanets.nasa.gov/exoplanet-catalog/7034/ny-virginis-b/,Gas Giant,2.3 Jupiters,1.19 x Jupiter,3.3 AU,8.7 years,0.15
4498,4498,NY Virginis c,1775.0,5.54 Jupiters,13.496,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7509/ny-virginis-c/,Gas Giant,5.54 Jupiters,1.14 x Jupiter,Unknown,24.1 years,0.15
4499,4499,OGLE-2003-BLG-235L b,18920.0,2.6 Jupiters,21.4,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6105/ogle-2003-blg-235l-b/,Gas Giant,2.6 Jupiters,1.18 x Jupiter,4.3 AU,11.2 years,0.0
4500,4500,OGLE-2005-BLG-071L b,10438.0,3.8 Jupiters,21.3,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6106/ogle-2005-blg-071l-b/,Gas Giant,3.8 Jupiters,1.16 x Jupiter,3.6 AU,10.1 years,0.0
4501,4501,OGLE-2005-BLG-169L b,13374.0,14.1 Earths,22.783,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6107/ogle-2005-blg-169l-b/,Neptune-like,14.1 Earths,0.343 x Jupiter,3.5 AU,7.9 years,0.0
4502,4502,OGLE-2005-BLG-390L b,21529.0,5.5 Earths,,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6081/ogle-2005-blg-390l-b/,Neptune-like,5.5 Earths,2.21 x Earth,2.6 AU,9 years,0.0
4503,4503,OGLE-2006-BLG-109L b,4926.0,0.727 Jupiters,,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6110/ogle-2006-blg-109l-b/,Gas Giant,0.727 Jupiters,1.25 x Jupiter,2.3 AU,4.9 years,0.0
4504,4504,OGLE-2006-BLG-109L c,4926.0,0.27 Jupiters,,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6111/ogle-2006-blg-109l-c/,Gas Giant,0.27 Jupiters,0.994 x Jupiter,4.5 AU,13.5 years,0.15
4505,4505,OGLE-2007-BLG-349L AB c,9003.0,0.25171 Jupiters,24.73,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7168/ogle-2007-blg-349l-ab-c/,Gas Giant,0.25171 Jupiters,0.952 x Jupiter,2.59 AU,7 years,0.0
4506,4506,OGLE-2007-BLG-368L b,19246.0,20 Earths,17.71,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6082/ogle-2007-blg-368l-b/,Neptune-like,20 Earths,0.421 x Jupiter,2.8 AU,5.9 years,0.0
4507,4507,OGLE-2008-BLG-092L b,26422.0,0.18 Jupiters,,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6112/ogle-2008-blg-092l-b/,Gas Giant,0.18 Jupiters,0.78 x Jupiter,15.0 AU,69 years,0.0
4508,4508,OGLE-2008-BLG-355L b,22182.0,4.6 Jupiters,,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6113/ogle-2008-blg-355l-b/,Gas Giant,4.6 Jupiters,1.15 x Jupiter,1.7 AU,3.6 years,0.0
4509,4509,OGLE-2011-BLG-0173L b,19898.0,0.19 Jupiters,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6378/ogle-2011-blg-0173l-b/,Gas Giant,0.19 Jupiters,0.804 x Jupiter,8.0 AU,35.4 years,0.0
4510,4510,OGLE-2011-BLG-0251L b,8383.0,0.53 Jupiters,,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6109/ogle-2011-blg-0251l-b/,Gas Giant,0.53 Jupiters,1.27 x Jupiter,2.72 AU,8.8 years,0.0
4511,4511,OGLE-2011-BLG-0265L b,14288.0,0.88 Jupiters,,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6083/ogle-2011-blg-0265l-b/,Gas Giant,0.88 Jupiters,1.24 x Jupiter,1.89 AU,5.7 years,0.0
4512,4512,OGLE-2012-BLG-0026L b,13110.0,0.145 Jupiters,20.66,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6114/ogle-2012-blg-0026l-b/,Gas Giant,0.145 Jupiters,0.688 x Jupiter,4.0 AU,7.8 years,0.0
4513,4513,OGLE-2012-BLG-0026L c,13110.0,0.86 Jupiters,20.66,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6115/ogle-2012-blg-0026l-c/,Gas Giant,0.86 Jupiters,1.24 x Jupiter,4.8 AU,10.2 years,0.0
4514,4514,OGLE-2012-BLG-0358L b,5741.0,1.85 Jupiters,,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6084/ogle-2012-blg-0358l-b/,Gas Giant,1.85 Jupiters,1.2 x Jupiter,0.87 AU,5.7 years,0.0
4515,4515,OGLE-2012-BLG-0406L b,16212.0,2.73 Jupiters,,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6116/ogle-2012-blg-0406l-b/,Gas Giant,2.73 Jupiters,1.18 x Jupiter,3.45 AU,9.7 years,0.0
4516,4516,OGLE-2012-BLG-0563L b,4241.0,0.39 Jupiters,,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6076/ogle-2012-blg-0563l-b/,Gas Giant,0.39 Jupiters,1.21 x Jupiter,0.74 AU,398.7 days,0.0
4517,4517,OGLE-2012-BLG-0724L b,21855.0,0.47 Jupiters,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6078/ogle-2012-blg-0724l-b/,Gas Giant,0.47 Jupiters,1.27 x Jupiter,1.6 AU,3.8 years,0.0
4518,4518,OGLE-2012-BLG-0838L b,20616.0,0.167 Jupiters,,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7634/ogle-2012-blg-0838l-b/,Gas Giant,0.167 Jupiters,0.748 x Jupiter,4.43 AU,14.8 years,0.0
4519,4519,OGLE-2012-BLG-0950L b,8481.0,35 Earths,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3406/ogle-2012-blg-0950l-b/,Neptune-like,35 Earths,0.585 x Jupiter,2.6 AU,5.6 years,0.0
4520,4520,OGLE-2013-BLG-0102L b,9916.0,13 Jupiters,,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6117/ogle-2013-blg-0102l-b/,Gas Giant,13 Jupiters,1.1 x Jupiter,0.8 AU,2.3 years,0.0
4521,4521,OGLE-2013-BLG-0132L b,12722.0,0.29 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6059/ogle-2013-blg-0132l-b/,Gas Giant,0.29 Jupiters,1.03 x Jupiter,3.6 AU,9.3 years,0.0
4522,4522,OGLE-2013-BLG-0341L B b,2972.0,1.66 Earths,,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7132/ogle-2013-blg-0341l-b-b/,Super Earth,1.66 Earths,1.16 x Earth,0.702 AU,1.8 years,0.0
4523,4523,OGLE-2013-BLG-0911L b,10504.0,9.51 Jupiters,26.42,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7602/ogle-2013-blg-0911l-b/,Gas Giant,9.51 Jupiters,1.12 x Jupiter,0.39 AU,165.2 days,0.0
4524,4524,OGLE-2013-BLG-1721L b,20551.0,0.64 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6060/ogle-2013-blg-1721l-b/,Gas Giant,0.64 Jupiters,1.26 x Jupiter,2.6 AU,6.2 years,0.0
4525,4525,OGLE-2013-BLG-1761L b,22508.0,2.7 Jupiters,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6410/ogle-2013-blg-1761l-b/,Gas Giant,2.7 Jupiters,1.18 x Jupiter,1.8 AU,4.2 years,0.0
4526,4526,OGLE-2014-BLG-0124L b,13374.0,0.51 Jupiters,,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6118/ogle-2014-blg-0124l-b/,Gas Giant,0.51 Jupiters,1.27 x Jupiter,3.11 AU,6.5 years,0.0
4527,4527,OGLE-2014-BLG-0319L b,25215.0,0.57 Jupiters,23.43,2022,https://exoplanets.nasa.gov/exoplanet-catalog/8482/ogle-2014-blg-0319l-b/,Gas Giant,0.57 Jupiters,1.26 x Jupiter,3.49 AU,9 years,0.0
4528,4528,OGLE-2014-BLG-0676L b,7242.0,3.09 Jupiters,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6121/ogle-2014-blg-0676l-b/,Gas Giant,3.09 Jupiters,1.17 x Jupiter,4.4 AU,11.7 years,0.0
4529,4529,OGLE-2014-BLG-1722L b,20877.0,0.174 Jupiters,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6318/ogle-2014-blg-1722l-b/,Gas Giant,0.174 Jupiters,0.766 x Jupiter,1.5 AU,2.9 years,0.0
4530,4530,OGLE-2014-BLG-1722L c,20877.0,0.263 Jupiters,,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6319/ogle-2014-blg-1722l-c/,Gas Giant,0.263 Jupiters,0.978 x Jupiter,1.7 AU,3.5 years,0.0
4531,4531,OGLE-2014-BLG-1760L b,22377.0,0.56 Jupiters,23.42,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6276/ogle-2014-blg-1760l-b/,Gas Giant,0.56 Jupiters,1.26 x Jupiter,1.75 AU,3.2 years,0.0
4532,4532,OGLE-2015-BLG-0051L b,26748.0,0.72 Jupiters,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6088/ogle-2015-blg-0051l-b/,Gas Giant,0.72 Jupiters,1.25 x Jupiter,0.73 AU,2 years,0.0
4533,4533,OGLE-2015-BLG-0954L b,3914.0,3.4 Jupiters,20.61,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6122/ogle-2015-blg-0954l-b/,Gas Giant,3.4 Jupiters,1.17 x Jupiter,1.6 AU,3.7 years,0.0
4534,4534,OGLE-2015-BLG-0966L b,10765.0,21 Earths,,2016,https://exoplanets.nasa.gov/exoplanet-catalog/6075/ogle-2015-blg-0966l-b/,Neptune-like,21 Earths,0.433 x Jupiter,2.7 AU,7.2 years,0.0
4535,4535,OGLE-2015-BLG-1649L b,13798.0,2.54 Jupiters,,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7506/ogle-2015-blg-1649l-b/,Gas Giant,2.54 Jupiters,1.18 x Jupiter,2.07 AU,5.1 years,0.0
4536,4536,OGLE-2015-BLG-1670L b,21855.0,17.9 Earths,,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7430/ogle-2015-blg-1670l-b/,Neptune-like,17.9 Earths,0.394 x Jupiter,2.62 AU,5.7 years,0.0
4537,4537,OGLE-2015-BLG-1771L b,23062.0,0.433 Jupiters,,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7633/ogle-2015-blg-1771l-b/,Gas Giant,0.433 Jupiters,1.28 x Jupiter,0.85 AU,2.8 years,0.0
4538,4538,OGLE-2016-BLG-0263L b,21203.0,4.1 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3537/ogle-2016-blg-0263l-b/,Gas Giant,4.1 Jupiters,1.16 x Jupiter,5.4 AU,34.8 years,0.0
4539,4539,OGLE-2016-BLG-0613L AB b,11123.0,4.18 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7194/ogle-2016-blg-0613l-ab-b/,Gas Giant,4.18 Jupiters,1.16 x Jupiter,6.4 AU,19.1 years,0.0
4540,4540,OGLE-2016-BLG-1067L b,12167.0,0.43 Jupiters,,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7466/ogle-2016-blg-1067l-b/,Gas Giant,0.43 Jupiters,1.28 x Jupiter,1.7 AU,4 years,0.0
4541,4541,OGLE-2016-BLG-1190L b,22084.0,13.38 Jupiters,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6095/ogle-2016-blg-1190l-b/,Gas Giant,13.38 Jupiters,1.1 x Jupiter,2.17 AU,3.4 years,0.0
4542,4542,OGLE-2016-BLG-1195L b,12754.0,1.43 Earths,,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3495/ogle-2016-blg-1195l-b/,Super Earth,1.43 Earths,1.11 x Earth,1.16 AU,4.4 years,0.0
