id,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink
3861,Kepler-626 b,2073,5.86 Earths,14.086,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4679/kepler-626-b/
3862,Kepler-627 b,3211,13.4 Earths,14.181,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4680/kepler-627-b/
3863,Kepler-628 b,2929,0.168 Jupiters,13.138,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4681/kepler-628-b/
3864,Kepler-629 b,1214,2.48 Earths,13.481,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4682/kepler-629-b/
3865,Kepler-62 b,981,9 Earths,13.965,2013,https://exoplanets.nasa.gov/exoplanet-catalog/372/kepler-62-b/
3866,Kepler-62 c,981,4 Earths,13.965,2013,https://exoplanets.nasa.gov/exoplanet-catalog/373/kepler-62-c/
3867,Kepler-62 d,981,14 Earths,13.965,2013,https://exoplanets.nasa.gov/exoplanet-catalog/374/kepler-62-d/
3868,Kepler-62 e,981,36 Earths,13.965,2013,https://exoplanets.nasa.gov/exoplanet-catalog/4920/kepler-62-e/
3869,Kepler-62 f,981,35 Earths,13.965,2013,https://exoplanets.nasa.gov/exoplanet-catalog/375/kepler-62-f/
3870,Kepler-630 b,2739,10.2 Earths,14.001,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4683/kepler-630-b/
3871,Kepler-631 b,2486,8.75 Earths,13.563,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4760/kepler-631-b/
3872,Kepler-632 b,1138,5.52 Earths,13.442,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4761/kepler-632-b/
3873,Kepler-633 b,2220,3.29 Earths,13.812,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4762/kepler-633-b/
3874,Kepler-633 c,2220,5.89 Earths,13.812,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8345/kepler-633-c/
3875,Kepler-634 b,2897,4.23 Earths,13.626,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4763/kepler-634-b/
3876,Kepler-635 b,3722,7.46 Earths,13.36,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4764/kepler-635-b/
3877,Kepler-636 b,1012,18.1 Earths,13.906,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4765/kepler-636-b/
3878,Kepler-637 b,2564,20.2 Earths,13.5,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4766/kepler-637-b/
3879,Kepler-638 b,3233,4.01 Earths,13.658,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4767/kepler-638-b/
3880,Kepler-639 b,2773,6.26 Earths,13.358,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4768/kepler-639-b/
3881,Kepler-63 b,633,0.378 Jupiters,12.02,2013,https://exoplanets.nasa.gov/exoplanet-catalog/376/kepler-63-b/
3882,Kepler-640 b,1820,7.08 Earths,13.885,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4769/kepler-640-b/
3883,Kepler-641 b,3164,4.08 Earths,13.807,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4770/kepler-641-b/
3884,Kepler-642 b,2550,8.75 Earths,13.335,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4771/kepler-642-b/
3885,Kepler-643 b,3469,1.01 Jupiters,13.988,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4772/kepler-643-b/
3886,Kepler-644 b,4299,10.1 Earths,14.031,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4773/kepler-644-b/
3887,Kepler-645 b,3828,5.06 Earths,13.944,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4774/kepler-645-b/
3888,Kepler-646 b,1474,4.62 Earths,14.026,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4775/kepler-646-b/
3889,Kepler-647 b,3549,1.71 Earths,14.067,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4776/kepler-647-b/
3890,Kepler-647 c,3549,15.1 Earths,14.067,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7698/kepler-647-c/
3891,Kepler-648 b,2075,10.5 Earths,14.027,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4777/kepler-648-b/
3892,Kepler-649 b,1676,5.73 Earths,13.556,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4778/kepler-649-b/
3893,Kepler-650 b,2885,9.06 Earths,13.825,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4779/kepler-650-b/
3894,Kepler-651 b,1662,6.21 Earths,14.233,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4780/kepler-651-b/
3895,Kepler-652 b,1287,6.76 Earths,13.618,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4783/kepler-652-b/
3896,Kepler-653 b,1943,4.46 Earths,13.498,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4784/kepler-653-b/
3897,Kepler-653 c,1943,0.399 Earths,13.498,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4785/kepler-653-c/
3898,Kepler-654 b,3178,4.94 Earths,13.762,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4786/kepler-654-b/
3899,Kepler-655 b,2455,7.8 Earths,13.568,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4787/kepler-655-b/
3900,Kepler-656 b,2904,9.91 Earths,15.549,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4868/kepler-656-b/
3901,Kepler-657 b,5519,12.2 Earths,15.404,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2068/kepler-657-b/
3902,Kepler-658 b,1267,3.29 Earths,16.44,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4869/kepler-658-b/
3903,Kepler-659 b,2357,6.8 Earths,15.758,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4870/kepler-659-b/
3904,Kepler-65 b,991,2.4 Earths,10.922,2012,https://exoplanets.nasa.gov/exoplanet-catalog/377/kepler-65-b/
3905,Kepler-65 c,991,5.4 Earths,10.922,2012,https://exoplanets.nasa.gov/exoplanet-catalog/4921/kepler-65-c/
3906,Kepler-65 d,991,4.14 Earths,10.922,2012,https://exoplanets.nasa.gov/exoplanet-catalog/378/kepler-65-d/
3907,Kepler-65 e,991,0.82 Jupiters,10.922,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7420/kepler-65-e/
3908,Kepler-660 b,1854,7.13 Earths,15.559,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4871/kepler-660-b/
3909,Kepler-661 b,1744,9.64 Earths,16.016,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4872/kepler-661-b/
3910,Kepler-662 b,2661,5.39 Earths,15.598,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2073/kepler-662-b/
3911,Kepler-663 b,3468,7.27 Earths,15.881,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4873/kepler-663-b/
3912,Kepler-664 b,3947,7.56 Earths,15.663,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4874/kepler-664-b/
3913,Kepler-665 b,1999,7.27 Earths,15.612,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4875/kepler-665-b/
3914,Kepler-666 b,4921,6.35 Earths,15.422,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4876/kepler-666-b/
3915,Kepler-667 b,7511,20.1 Earths,15.362,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2078/kepler-667-b/
3916,Kepler-668 b,2559,7.75 Earths,15.365,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4877/kepler-668-b/
3917,Kepler-669 b,6731,20.8 Earths,15.742,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4878/kepler-669-b/
3918,Kepler-66 b,3924,8.25 Earths,15.29,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5004/kepler-66-b/
3919,Kepler-670 b,3065,Unknown,15.162,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4879/kepler-670-b/
3920,Kepler-671 b,3811,7.7 Earths,15.491,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2082/kepler-671-b/
3921,Kepler-672 b,3373,6.8 Earths,15.513,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4880/kepler-672-b/
3922,Kepler-673 b,2995,34.8 Earths,15.592,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4881/kepler-673-b/
3923,Kepler-674 b,1116,3.5 Earths,15.569,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4882/kepler-674-b/
3924,Kepler-675 b,2171,6.53 Earths,15.605,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4883/kepler-675-b/
3925,Kepler-676 b,963,9.48 Earths,17.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2087/kepler-676-b/
3926,Kepler-677 b,6374,25 Earths,15.504,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4884/kepler-677-b/
3927,Kepler-678 b,5957,23.1 Earths,15.161,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4885/kepler-678-b/
3928,Kepler-679 b,3008,9.32 Earths,15.771,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4889/kepler-679-b/
3929,Kepler-67 b,3690,8.96 Earths,16.172,2013,https://exoplanets.nasa.gov/exoplanet-catalog/379/kepler-67-b/
3930,Kepler-680 b,4868,6.44 Earths,15.321,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4976/kepler-680-b/
3931,Kepler-681 b,2241,9.69 Earths,15.584,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4977/kepler-681-b/
3932,Kepler-682 b,6456,0.134 Jupiters,15.556,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4978/kepler-682-b/
3933,Kepler-683 b,3337,4.54 Earths,15.072,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4979/kepler-683-b/
3934,Kepler-684 b,5647,11.2 Earths,15.695,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4980/kepler-684-b/
3935,Kepler-685 b,3062,0.248 Jupiters,15.186,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4981/kepler-685-b/
3936,Kepler-686 b,4863,Unknown,16.02,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4982/kepler-686-b/
3937,Kepler-687 b,2067,12.2 Earths,15.695,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4983/kepler-687-b/
3938,Kepler-688 b,4429,0.216 Jupiters,15.805,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4984/kepler-688-b/
3939,Kepler-689 b,3692,8.7 Earths,15.938,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4985/kepler-689-b/
3940,Kepler-68 b,470,7.65 Earths,10.077,2013,https://exoplanets.nasa.gov/exoplanet-catalog/380/kepler-68-b/
3941,Kepler-68 c,470,2.04 Earths,10.077,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1193/kepler-68-c/
3942,Kepler-68 d,470,0.84007 Jupiters,10.077,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5005/kepler-68-d/
3943,Kepler-690 b,5432,29.6 Earths,15.701,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4986/kepler-690-b/
3944,Kepler-691 b,910,5.02 Earths,16.6,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4987/kepler-691-b/
3945,Kepler-692 b,3234,9.85 Earths,15.676,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4988/kepler-692-b/
3946,Kepler-693 b,3756,0.232 Jupiters,16.7286,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4989/kepler-693-b/
3947,Kepler-694 b,3337,8.25 Earths,15.284,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4990/kepler-694-b/
3948,Kepler-695 b,2750,0.196 Jupiters,15.262,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4991/kepler-695-b/
3949,Kepler-696 b,4620,31.3 Earths,15.308,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4992/kepler-696-b/
3950,Kepler-697 b,4167,16 Earths,15.888,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4993/kepler-697-b/
3951,Kepler-698 b,6510,13.1 Earths,15.716,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4994/kepler-698-b/
3952,Kepler-699 b,6817,Unknown,15.867,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4995/kepler-699-b/
3953,Kepler-69 b,2383,5.65 Earths,13.866,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1194/kepler-69-b/
3954,Kepler-69 c,2383,3.57 Earths,13.866,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1195/kepler-69-c/
3955,Kepler-6 b,1915,0.668 Jupiters,13.286,2009,https://exoplanets.nasa.gov/exoplanet-catalog/1800/kepler-6-b/
3956,Kepler-700 b,4866,30 Earths,15.202,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4996/kepler-700-b/
3957,Kepler-701 b,2525,8.45 Earths,15.056,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4997/kepler-701-b/
3958,Kepler-702 b,3236,0.194 Jupiters,15.437,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4998/kepler-702-b/
3959,Kepler-703 b,3774,0.161 Jupiters,15.599,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4999/kepler-703-b/
3960,Kepler-704 b,4008,7.32 Earths,15.454,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5000/kepler-704-b/
3961,Kepler-705 b,903,5.1 Earths,16.331,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5001/kepler-705-b/
3962,Kepler-706 b,2892,Unknown,15.274,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5002/kepler-706-b/
3963,Kepler-707 b,1930,2.33 Earths,15.022,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5003/kepler-707-b/
3964,Kepler-708 b,4548,8.91 Earths,15.61,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5084/kepler-708-b/
3965,Kepler-709 b,2169,8.85 Earths,15.261,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5085/kepler-709-b/
3966,Kepler-710 b,4724,4.19 Earths,15.071,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2122/kepler-710-b/
3967,Kepler-711 b,2037,11.5 Earths,15.635,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5087/kepler-711-b/
3968,Kepler-712 b,2846,11.5 Earths,16.161,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5088/kepler-712-b/
3969,Kepler-712 c,2846,21 Earths,16.161,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5089/kepler-712-c/
3970,Kepler-713 b,3555,6.71 Earths,15.171,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5090/kepler-713-b/
3971,Kepler-714 b,6796,0.213 Jupiters,15.43,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2127/kepler-714-b/
3972,Kepler-715 b,4330,13.5 Earths,15.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5091/kepler-715-b/
3973,Kepler-716 b,2071,8.75 Earths,15.314,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5092/kepler-716-b/
3974,Kepler-716 c,2071,2.52 Earths,15.314,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7699/kepler-716-c/
3975,Kepler-717 b,9151,6.44 Earths,15.756,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5093/kepler-717-b/
3976,Kepler-718 b,4248,131 Jupiters,15.399,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2131/kepler-718-b/
3977,Kepler-719 b,8147,0.172 Jupiters,16.128,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5094/kepler-719-b/
3978,Kepler-720 b,3475,0.168 Jupiters,15.462,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5095/kepler-720-b/
3979,Kepler-721 b,3023,7.46 Earths,15.963,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5096/kepler-721-b/
3980,Kepler-722 b,4043,7.41 Earths,15.489,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5097/kepler-722-b/
3981,Kepler-722 c,4043,8.35 Earths,15.489,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2136/kepler-722-c/
3982,Kepler-723 b,3496,Unknown,15.452,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5098/kepler-723-b/
3983,Kepler-724 b,2783,10.8 Earths,15.284,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5099/kepler-724-b/
3984,Kepler-725 b,2474,0.25 Jupiters,15.145,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5100/kepler-725-b/
3985,Kepler-726 b,2486,10.7 Earths,15.362,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5101/kepler-726-b/
3986,Kepler-727 b,2713,6.94 Earths,15.453,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2141/kepler-727-b/
3987,Kepler-728 b,5758,11.1 Earths,15.585,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5102/kepler-728-b/
3988,Kepler-729 b,6267,12.5 Earths,15.567,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5103/kepler-729-b/
3989,Kepler-730 b,6312,Unknown,15.782,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5104/kepler-730-b/
3990,Kepler-730 c,6312,3.09 Earths,15.782,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6462/kepler-730-c/
3991,Kepler-731 b,4101,Unknown,15.386,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5105/kepler-731-b/
3992,Kepler-732 b,570,5.39 Earths,16.53,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2146/kepler-732-b/
3993,Kepler-732 c,570,2.15 Earths,16.53,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5106/kepler-732-c/
3994,Kepler-733 b,2990,8.35 Earths,15.561,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5107/kepler-733-b/
3995,Kepler-734 b,3775,12.4 Earths,14.469,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5109/kepler-734-b/
3996,Kepler-735 b,2267,9.01 Earths,15.492,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2151/kepler-735-b/
3997,Kepler-736 b,3280,8.91 Earths,15.809,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5110/kepler-736-b/
3998,Kepler-737 b,669,4.5 Earths,15.971,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5111/kepler-737-b/
3999,Kepler-738 b,3633,6.8 Earths,15.793,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5193/kepler-738-b/
4000,Kepler-739 b,4471,11 Earths,15.711,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5194/kepler-739-b/
4001,Kepler-740 b,4704,18.9 Earths,16.022,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2156/kepler-740-b/
4002,Kepler-741 b,5421,9.11 Earths,15.186,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5195/kepler-741-b/
4003,Kepler-742 b,1596,10.6 Earths,15.357,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5196/kepler-742-b/
4004,Kepler-743 b,910,1.92 Earths,12.66,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5197/kepler-743-b/
4005,Kepler-744 b,1468,3.26 Earths,13.718,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5198/kepler-744-b/
4006,Kepler-745 b,5808,5.31 Earths,15.427,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2161/kepler-745-b/
4007,Kepler-746 b,1468,1.41 Earths,13.785,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5199/kepler-746-b/
4008,Kepler-747 b,10918,24.1 Earths,15.595,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5200/kepler-747-b/
4009,Kepler-748 b,5565,6.9 Earths,15.37,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5201/kepler-748-b/
4010,Kepler-749 b,2352,9.8 Earths,16.153,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2165/kepler-749-b/
4011,Kepler-74 b,3841,0.63 Jupiters,14.487,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1199/kepler-74-b/
4012,Kepler-750 b,4228,9.64 Earths,14.634,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5202/kepler-750-b/
4013,Kepler-750 c,4228,3.26 Earths,14.634,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5203/kepler-750-c/
4014,Kepler-751 b,2481,6.62 Earths,15.211,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5214/kepler-751-b/
4015,Kepler-752 b,4020,8.3 Earths,15.864,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5215/kepler-752-b/
4016,Kepler-753 b,896,4.31 Earths,14.891,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5216/kepler-753-b/
4017,Kepler-754 b,5775,4.7 Earths,15.352,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5217/kepler-754-b/
4018,Kepler-755 b,1302,3.75 Earths,14.277,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5218/kepler-755-b/
4019,Kepler-755 c,1302,2.13 Earths,14.277,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5219/kepler-755-c/
4020,Kepler-756 b,2779,1.46 Earths,15.986,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5300/kepler-756-b/
4021,Kepler-757 b,3486,2.42 Earths,15.066,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5301/kepler-757-b/
4022,Kepler-758 b,4901,6.71 Earths,14.379,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5302/kepler-758-b/
4023,Kepler-758 c,4901,3.5 Earths,14.379,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5303/kepler-758-c/
4024,Kepler-758 d,4901,5.14 Earths,14.379,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5304/kepler-758-d/
4025,Kepler-758 e,4901,2.96 Earths,14.379,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5305/kepler-758-e/
4026,Kepler-759 b,3502,5.77 Earths,14.579,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5306/kepler-759-b/
4027,Kepler-75 b,2725,10.1 Jupiters,15.414,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1417/kepler-75-b/
4028,Kepler-760 b,2585,9.59 Earths,15.181,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5307/kepler-760-b/
4029,Kepler-760 c,2585,2.79 Earths,15.181,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5308/kepler-760-c/
4030,Kepler-761 b,2710,4.78 Earths,14.993,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5309/kepler-761-b/
4031,Kepler-762 b,6192,Unknown,15.574,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5310/kepler-762-b/
4032,Kepler-763 b,3140,1.98 Earths,15.965,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5311/kepler-763-b/
4033,Kepler-764 b,3418,3.33 Earths,15.555,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5312/kepler-764-b/
4034,Kepler-765 b,3511,6.48 Earths,14.709,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5313/kepler-765-b/
4035,Kepler-766 b,7495,11.4 Earths,15.825,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5314/kepler-766-b/
4036,Kepler-767 b,7343,35.7 Earths,15.678,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5315/kepler-767-b/
4037,Kepler-768 b,2559,3.86 Earths,15.969,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5316/kepler-768-b/
4038,Kepler-769 b,3815,8.85 Earths,14.984,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5317/kepler-769-b/
4039,Kepler-769 c,3815,3.86 Earths,14.984,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5318/kepler-769-c/
4040,Kepler-76 b,2684,2.01 Jupiters,13.474,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1418/kepler-76-b/
4041,Kepler-770 b,3035,5.9 Earths,14.852,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5319/kepler-770-b/
4042,Kepler-770 c,3035,1.87 Earths,14.852,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5320/kepler-770-c/
4043,Kepler-770 d,3035,2.54 Earths,14.852,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5321/kepler-770-d/
4044,Kepler-771 b,4547,3.97 Earths,14.958,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5322/kepler-771-b/
4045,Kepler-772 b,3687,3.97 Earths,14.145,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5323/kepler-772-b/
4046,Kepler-773 b,1784,2.63 Earths,13.387,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5324/kepler-773-b/
4047,Kepler-774 b,2994,10.2 Earths,12.886,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5325/kepler-774-b/
4048,Kepler-775 b,1300,1.81 Earths,13.564,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5326/kepler-775-b/
4049,Kepler-776 b,2374,2.18 Earths,15.562,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5406/kepler-776-b/
4050,Kepler-777 b,1445,2.76 Earths,16.131,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2202/kepler-777-b/
4051,Kepler-778 b,3060,3.46 Earths,15.959,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5407/kepler-778-b/
4052,Kepler-779 b,924,0.721 Earths,16.303,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5408/kepler-779-b/
4053,Kepler-77 b,2086,0.43 Jupiters,14.152,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5006/kepler-77-b/
4054,Kepler-780 b,1819,0.64 Earths,13.464,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5409/kepler-780-b/
4055,Kepler-781 b,3472,8.7 Earths,16.207,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2207/kepler-781-b/
4056,Kepler-782 b,1458,10.4 Earths,12.843,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5411/kepler-782-b/
4057,Kepler-783 b,1683,0.399 Earths,14.153,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5412/kepler-783-b/
